graph_id,n,m,edges,best_k,best_ordering,best_coloring,num_orderings,num_optimal_orderings,has_hamiltonian_path,max_degree,avg_degree,clique_number,num_deg_ge_2,num_deg_ge_3,num_deg_ge_5,num_isolated,num_components,component_sizes,density
2146,2,1,"[[0, 1]]",1,"[0, 1]","{""0"": 1, ""1"": 1}",2,2,1,1,1.0,2,0,0,0,0,1,[2],1.0
2147,5,4,"[[0, 3], [1, 4], [2, 3], [2, 4]]",1,"[0, 3, 2, 4, 1]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1}",120,2,1,2,1.6,2,3,0,0,0,1,[5],0.4
2148,7,4,"[[0, 1], [1, 2], [2, 3], [4, 5]]",1,"[0, 1, 2, 3, 4, 5, 6]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1}",5040,24,0,2,1.1428571428571428,2,2,0,0,1,3,"[4, 2, 1]",0.19047619047619047
2149,3,2,"[[0, 1], [1, 2]]",1,"[0, 1, 2]","{""0"": 1, ""1"": 1, ""2"": 1}",6,2,1,2,1.3333333333333333,2,1,0,0,0,1,[3],0.6666666666666666
2150,10,9,"[[0, 1], [0, 4], [1, 7], [2, 6], [3, 9], [4, 5], [5, 6], [7, 8], [8, 9]]",1,"[2, 6, 5, 4, 0, 1, 7, 8, 9, 3]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1, ""8"": 1, ""9"": 1}",512,1,1,2,1.8,2,8,0,0,0,1,[10],0.2
2151,11,11,"[[0, 1], [0, 10], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10]]",2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","{""0"": 1, ""10"": 1, ""1"": 2, ""2"": 2, ""3"": 2, ""4"": 2, ""5"": 2, ""6"": 2, ""7"": 2, ""8"": 2, ""9"": 2}",512,4,1,2,2.0,2,11,0,0,0,1,[11],0.2
2152,3,2,"[[0, 1], [1, 2]]",1,"[0, 1, 2]","{""0"": 1, ""1"": 1, ""2"": 1}",6,2,1,2,1.3333333333333333,2,1,0,0,0,1,[3],0.6666666666666666
2153,2,1,"[[0, 1]]",1,"[0, 1]","{""0"": 1, ""1"": 1}",2,2,1,1,1.0,2,0,0,0,0,1,[2],1.0
2154,7,14,"[[0, 1], [0, 2], [0, 4], [0, 6], [1, 2], [1, 5], [1, 6], [2, 3], [2, 5], [3, 4], [3, 5], [3, 6], [4, 5], [4, 6]]",4,"[0, 1, 2, 4, 6, 5, 3]","{""4"": 1, ""2"": 2, ""6"": 3, ""1"": 4, ""5"": 4, ""0"": 3, ""3"": 2}",5040,168,1,4,4.0,3,7,7,0,0,1,[7],0.6666666666666666
2155,2,1,"[[0, 1]]",1,"[0, 1]","{""0"": 1, ""1"": 1}",2,2,1,1,1.0,2,0,0,0,0,1,[2],1.0
2156,11,28,"[[0, 3], [1, 2], [1, 4], [1, 5], [1, 6], [1, 7], [1, 8], [1, 10], [2, 4], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9], [4, 5], [4, 6], [4, 8], [4, 9], [4, 10], [5, 7], [5, 10], [6, 7], [6, 8], [6, 10], [7, 8], [7, 9], [8, 9], [9, 10]]",6,"[0, 9, 3, 6, 4, 7, 10, 2, 8, 1, 5]","{""2"": 1, ""7"": 2, ""10"": 3, ""4"": 4, ""8"": 5, ""9"": 5, ""1"": 6, ""3"": 6, ""6"": 6, ""5"": 4, ""0"": 1}",512,1,0,7,5.090909090909091,5,9,9,9,0,2,"[9, 2]",0.509090909090909
2157,9,9,"[[0, 4], [0, 6], [1, 6], [2, 3], [3, 7], [4, 6], [4, 8], [5, 6], [7, 8]]",2,"[3, 2, 7, 8, 4, 0, 6, 1, 5]","{""0"": 1, ""1"": 1, ""2"": 1, ""6"": 2, ""3"": 2, ""4"": 2, ""5"": 2, ""7"": 2, ""8"": 1}",512,1,0,4,2.0,3,6,2,0,0,1,[9],0.25
2158,11,14,"[[0, 1], [0, 3], [0, 4], [0, 9], [2, 6], [2, 7], [2, 8], [4, 9], [4, 10], [5, 6], [5, 7], [6, 7], [6, 8], [7, 8]]",3,"[1, 0, 3, 4, 9, 10, 2, 6, 7, 8, 5]","{""7"": 1, ""3"": 1, ""4"": 2, ""6"": 2, ""8"": 3, ""9"": 3, ""0"": 3, ""2"": 3, ""5"": 2, ""10"": 1, ""1"": 1}",512,2,0,4,2.5454545454545454,4,8,6,0,0,2,"[6, 5]",0.2545454545454545
2159,5,10,"[[0, 1], [0, 2], [0, 3], [0, 4], [1, 2], [1, 3], [1, 4], [2, 3], [2, 4], [3, 4]]",4,"[0, 1, 2, 3, 4]","{""1"": 1, ""2"": 2, ""3"": 3, ""0"": 4, ""4"": 4}",120,120,1,4,4.0,5,5,5,0,0,1,[5],1.0
2160,11,12,"[[0, 2], [0, 5], [0, 8], [1, 4], [1, 7], [1, 10], [2, 3], [3, 4], [5, 6], [6, 7], [8, 9], [9, 10]]",3,"[0, 2, 5, 8, 3, 6, 9, 4, 7, 10, 1]","{""3"": 1, ""4"": 1, ""5"": 2, ""6"": 2, ""7"": 2, ""8"": 3, ""9"": 3, ""2"": 1, ""10"": 3, ""0"": 3, ""1"": 1}",512,3,1,3,2.1818181818181817,2,11,2,0,0,1,[11],0.21818181818181817
2161,4,3,"[[0, 1], [1, 2], [2, 3]]",1,"[0, 1, 2, 3]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1}",24,2,1,2,1.5,2,2,0,0,0,1,[4],0.5
2162,3,2,"[[0, 2], [1, 2]]",1,"[0, 2, 1]","{""0"": 1, ""1"": 1, ""2"": 1}",6,2,1,2,1.3333333333333333,2,1,0,0,0,1,[3],0.6666666666666666
2163,3,0,[],1,"[0, 1, 2]","{""0"": 1, ""1"": 1, ""2"": 1}",6,6,0,0,0.0,1,0,0,0,3,3,"[1, 1, 1]",0
2164,2,1,"[[0, 1]]",1,"[0, 1]","{""0"": 1, ""1"": 1}",2,2,1,1,1.0,2,0,0,0,0,1,[2],1.0
2165,11,13,"[[0, 1], [0, 6], [1, 6], [1, 9], [2, 7], [2, 8], [2, 10], [4, 7], [4, 10], [5, 8], [6, 9], [7, 8], [7, 10]]",3,"[3, 0, 1, 6, 9, 2, 7, 8, 10, 4, 5]","{""8"": 1, ""10"": 2, ""4"": 3, ""7"": 3, ""1"": 1, ""2"": 2, ""5"": 1, ""6"": 2, ""0"": 2, ""9"": 1, ""3"": 1}",512,2,0,4,2.3636363636363638,3,9,6,0,1,3,"[6, 4, 1]",0.23636363636363636
2166,7,7,"[[0, 5], [0, 6], [1, 3], [2, 3], [4, 5], [4, 6], [5, 6]]",2,"[0, 5, 6, 4, 1, 2, 3]","{""2"": 1, ""5"": 1, ""6"": 2, ""0"": 2, ""1"": 2, ""3"": 2, ""4"": 1}",5040,48,0,3,2.0,3,5,2,0,0,2,"[4, 3]",0.3333333333333333
2167,12,11,"[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11]]",1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1, ""8"": 1, ""9"": 1, ""10"": 1, ""11"": 1}",512,1,1,2,1.8333333333333333,2,10,0,0,0,1,[12],0.16666666666666666
2168,8,5,"[[0, 2], [0, 3], [0, 5], [0, 6], [0, 7]]",3,"[1, 2, 3, 0, 5, 4, 6, 7]","{""0"": 1, ""6"": 2, ""4"": 3, ""5"": 3, ""7"": 1, ""3"": 2, ""2"": 1, ""1"": 1}",40320,10080,0,5,1.25,2,1,1,1,2,3,"[6, 1, 1]",0.17857142857142858
2169,10,8,"[[0, 1], [0, 7], [1, 2], [3, 6], [3, 9], [5, 6], [7, 8], [8, 9]]",2,"[0, 1, 7, 2, 8, 9, 3, 6, 5, 4]","{""1"": 1, ""2"": 1, ""7"": 2, ""0"": 2, ""8"": 2, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""9"": 1}",512,8,0,2,1.6,2,7,0,0,1,2,"[9, 1]",0.17777777777777778
2170,2,1,"[[0, 1]]",1,"[0, 1]","{""0"": 1, ""1"": 1}",2,2,1,1,1.0,2,0,0,0,0,1,[2],1.0
2171,4,6,"[[0, 1], [0, 2], [0, 3], [1, 2], [1, 3], [2, 3]]",3,"[0, 1, 2, 3]","{""1"": 1, ""2"": 2, ""0"": 3, ""3"": 3}",24,24,1,3,3.0,4,4,4,0,0,1,[4],1.0
2172,5,4,"[[0, 1], [0, 2], [0, 3], [0, 4]]",2,"[1, 2, 0, 3, 4]","{""0"": 1, ""2"": 2, ""3"": 2, ""1"": 1, ""4"": 1}",120,24,0,4,1.6,2,1,1,0,0,1,[5],0.4
2173,7,6,"[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6]]",1,"[0, 1, 2, 3, 4, 5, 6]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1}",5040,2,1,2,1.7142857142857142,2,5,0,0,0,1,[7],0.2857142857142857
2174,7,7,"[[0, 1], [0, 6], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6]]",2,"[0, 1, 2, 3, 4, 5, 6]","{""0"": 1, ""6"": 1, ""1"": 2, ""2"": 2, ""3"": 2, ""4"": 2, ""5"": 2}",5040,224,1,2,2.0,2,7,0,0,0,1,[7],0.3333333333333333
2175,6,0,[],1,"[0, 1, 2, 3, 4, 5]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1}",720,720,0,0,0.0,1,0,0,0,6,6,"[1, 1, 1, 1, 1, 1]",0
2176,9,19,"[[0, 1], [0, 4], [0, 8], [1, 2], [1, 3], [1, 5], [1, 7], [1, 8], [2, 5], [2, 6], [2, 7], [2, 8], [3, 4], [3, 6], [4, 5], [4, 6], [5, 8], [6, 7], [6, 8]]",5,"[8, 5, 0, 2, 1, 6, 4, 7, 3]","{""1"": 1, ""6"": 2, ""0"": 3, ""2"": 4, ""4"": 5, ""5"": 5, ""7"": 3, ""8"": 2, ""3"": 1}",512,9,1,6,4.222222222222222,4,9,9,4,0,1,[9],0.5277777777777778
2177,7,6,"[[0, 1], [0, 4], [1, 2], [3, 4], [4, 5], [4, 6]]",2,"[0, 1, 2, 3, 4, 5, 6]","{""4"": 1, ""0"": 1, ""1"": 2, ""2"": 2, ""3"": 2, ""5"": 2, ""6"": 1}",5040,108,0,4,1.7142857142857142,2,3,1,0,0,1,[7],0.2857142857142857
2178,2,0,[],1,"[0, 1]","{""0"": 1, ""1"": 1}",2,2,0,0,0.0,1,0,0,0,2,2,"[1, 1]",0
2179,7,14,"[[0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [1, 2], [1, 4], [1, 5], [2, 3], [2, 4], [2, 5], [3, 4], [3, 6], [4, 6]]",3,"[5, 1, 0, 2, 4, 3, 6]","{""0"": 1, ""2"": 2, ""1"": 3, ""3"": 1, ""4"": 3, ""5"": 2, ""6"": 2}",5040,4,1,5,4.0,4,7,6,3,0,1,[7],0.6666666666666666
2180,10,42,"[[0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [0, 8], [0, 9], [1, 3], [1, 4], [1, 5], [1, 6], [1, 7], [1, 8], [1, 9], [2, 3], [2, 4], [2, 5], [2, 6], [2, 7], [2, 8], [2, 9], [3, 4], [3, 5], [3, 7], [3, 8], [3, 9], [4, 5], [4, 6], [4, 7], [4, 8], [4, 9], [5, 6], [5, 7], [5, 8], [6, 7], [6, 8], [6, 9], [7, 8], [7, 9], [8, 9]]",8,"[1, 0, 3, 4, 5, 6, 7, 8, 9, 2]","{""3"": 1, ""4"": 2, ""5"": 3, ""6"": 4, ""7"": 5, ""8"": 6, ""0"": 7, ""9"": 8, ""1"": 8, ""2"": 7}",512,35,1,9,8.4,7,10,10,10,0,1,[10],0.9333333333333333
2181,10,4,"[[0, 1], [0, 9], [2, 6], [5, 9]]",2,"[0, 9, 1, 2, 5, 6, 3, 4, 7, 8]","{""5"": 1, ""9"": 1, ""1"": 2, ""2"": 2, ""0"": 2, ""6"": 2, ""3"": 1, ""4"": 1, ""7"": 1, ""8"": 1}",512,68,0,2,0.8,2,2,0,0,4,6,"[4, 2, 1, 1, 1, 1]",0.08888888888888889
2182,7,3,"[[2, 4], [4, 5], [5, 6]]",1,"[0, 1, 2, 4, 5, 6, 3]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1}",5040,48,0,2,0.8571428571428571,2,2,0,0,3,4,"[4, 1, 1, 1]",0.14285714285714285
2183,2,1,"[[0, 1]]",1,"[0, 1]","{""0"": 1, ""1"": 1}",2,2,1,1,1.0,2,0,0,0,0,1,[2],1.0
2184,10,5,"[[0, 2], [2, 3], [3, 4], [4, 5], [7, 8]]",1,"[1, 0, 2, 3, 4, 5, 6, 8, 7, 9]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1, ""8"": 1, ""9"": 1}",512,1,0,2,1.0,2,3,0,0,3,5,"[5, 2, 1, 1, 1]",0.1111111111111111
2185,2,0,[],1,"[0, 1]","{""0"": 1, ""1"": 1}",2,2,0,0,0.0,1,0,0,0,2,2,"[1, 1]",0
2186,4,1,"[[1, 2]]",1,"[0, 1, 2, 3]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1}",24,12,0,1,0.5,2,0,0,0,2,3,"[2, 1, 1]",0.16666666666666666
2187,10,10,"[[0, 4], [0, 6], [0, 8], [1, 5], [2, 9], [3, 7], [4, 7], [4, 8], [4, 9], [5, 8]]",3,"[1, 5, 8, 0, 4, 6, 7, 9, 3, 2]","{""4"": 1, ""6"": 2, ""7"": 3, ""9"": 1, ""0"": 2, ""3"": 2, ""2"": 1, ""8"": 1, ""1"": 1, ""5"": 1}",512,8,0,4,2.0,3,6,3,0,0,1,[10],0.2222222222222222
2188,11,33,"[[0, 1], [0, 2], [0, 3], [0, 8], [0, 9], [0, 10], [1, 2], [1, 3], [1, 4], [1, 9], [1, 10], [2, 3], [2, 4], [2, 5], [2, 10], [3, 4], [3, 5], [3, 6], [4, 5], [4, 6], [4, 7], [5, 6], [5, 7], [5, 8], [6, 7], [6, 8], [6, 9], [7, 8], [7, 9], [7, 10], [8, 9], [8, 10], [9, 10]]",6,"[0, 1, 10, 2, 9, 3, 8, 4, 7, 5, 6]","{""3"": 1, ""8"": 2, ""9"": 3, ""2"": 4, ""4"": 5, ""7"": 6, ""10"": 6, ""1"": 5, ""5"": 4, ""0"": 2, ""6"": 3}",512,1,1,6,6.0,4,11,11,11,0,1,[11],0.6
2189,3,0,[],1,"[0, 1, 2]","{""0"": 1, ""1"": 1, ""2"": 1}",6,6,0,0,0.0,1,0,0,0,3,3,"[1, 1, 1]",0
2190,4,3,"[[0, 1], [0, 2], [1, 2]]",2,"[0, 1, 2, 3]","{""1"": 1, ""0"": 2, ""2"": 2, ""3"": 1}",24,12,0,2,1.5,3,3,0,0,1,2,"[3, 1]",0.5
2191,2,0,[],1,"[0, 1]","{""0"": 1, ""1"": 1}",2,2,0,0,0.0,1,0,0,0,2,2,"[1, 1]",0
2192,4,3,"[[0, 1], [1, 2], [2, 3]]",1,"[0, 1, 2, 3]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1}",24,2,1,2,1.5,2,2,0,0,0,1,[4],0.5
2193,8,0,[],1,"[0, 1, 2, 3, 4, 5, 6, 7]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1}",40320,40320,0,0,0.0,1,0,0,0,8,8,"[1, 1, 1, 1, 1, 1, 1, 1]",0
2194,12,18,"[[0, 1], [0, 2], [0, 3], [0, 4], [0, 6], [1, 2], [1, 3], [1, 4], [2, 3], [2, 4], [3, 4], [4, 9], [5, 8], [5, 11], [6, 7], [7, 8], [9, 10], [10, 11]]",4,"[5, 8, 11, 7, 10, 6, 9, 0, 4, 1, 2, 3]","{""0"": 1, ""1"": 2, ""2"": 3, ""4"": 4, ""3"": 1, ""6"": 1, ""7"": 1, ""8"": 1, ""9"": 2, ""10"": 2, ""11"": 2, ""5"": 2}",512,3,1,5,3.0,5,12,5,2,0,1,[12],0.2727272727272727
2195,10,0,[],1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1, ""8"": 1, ""9"": 1}",512,512,0,0,0.0,1,0,0,0,10,10,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0
2196,12,8,"[[0, 1], [1, 2], [3, 4], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10]]",1,"[11, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1, ""8"": 1, ""9"": 1, ""10"": 1, ""11"": 1}",512,2,0,2,1.3333333333333333,2,5,0,0,1,4,"[6, 3, 2, 1]",0.12121212121212122
2197,7,10,"[[0, 1], [0, 2], [0, 5], [1, 4], [1, 6], [2, 4], [2, 5], [2, 6], [4, 6], [5, 6]]",3,"[0, 5, 1, 2, 6, 4, 3]","{""1"": 1, ""2"": 2, ""5"": 3, ""6"": 3, ""0"": 2, ""4"": 1, ""3"": 1}",5040,48,0,4,2.857142857142857,3,6,6,0,1,2,"[6, 1]",0.47619047619047616
2198,6,2,"[[1, 2], [2, 3]]",1,"[0, 1, 2, 3, 4, 5]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1}",720,48,0,2,0.6666666666666666,2,1,0,0,3,4,"[3, 1, 1, 1]",0.13333333333333333
2199,5,4,"[[0, 1], [1, 2], [2, 3], [3, 4]]",1,"[0, 1, 2, 3, 4]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1}",120,2,1,2,1.6,2,3,0,0,0,1,[5],0.4
2200,2,1,"[[0, 1]]",1,"[0, 1]","{""0"": 1, ""1"": 1}",2,2,1,1,1.0,2,0,0,0,0,1,[2],1.0
2201,7,15,"[[0, 1], [0, 2], [0, 3], [0, 4], [0, 6], [1, 2], [1, 3], [2, 4], [2, 5], [2, 6], [3, 4], [3, 5], [3, 6], [4, 6], [5, 6]]",4,"[1, 0, 2, 3, 4, 6, 5]","{""2"": 1, ""3"": 2, ""4"": 3, ""0"": 4, ""6"": 4, ""5"": 1, ""1"": 2}",5040,68,1,5,4.285714285714286,4,7,7,4,0,1,[7],0.7142857142857143
2202,11,21,"[[0, 1], [0, 2], [0, 4], [0, 8], [0, 10], [1, 3], [1, 7], [1, 10], [2, 4], [3, 4], [3, 5], [3, 7], [5, 8], [6, 7], [6, 8], [6, 10], [7, 8], [7, 9], [8, 9], [8, 10], [9, 10]]",6,"[2, 0, 4, 1, 8, 10, 3, 7, 5, 6, 9]","{""8"": 1, ""10"": 2, ""3"": 3, ""5"": 4, ""6"": 5, ""7"": 6, ""1"": 4, ""9"": 1, ""0"": 2, ""4"": 3, ""2"": 1}",512,18,1,6,3.8181818181818183,3,11,9,4,0,1,[11],0.38181818181818183
2203,4,0,[],1,"[0, 1, 2, 3]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1}",24,24,0,0,0.0,1,0,0,0,4,4,"[1, 1, 1, 1]",0
2204,3,0,[],1,"[0, 1, 2]","{""0"": 1, ""1"": 1, ""2"": 1}",6,6,0,0,0.0,1,0,0,0,3,3,"[1, 1, 1]",0
2205,6,4,"[[0, 1], [0, 5], [2, 3], [4, 5]]",1,"[1, 0, 5, 4, 2, 3]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1}",720,8,0,2,1.3333333333333333,2,2,0,0,0,2,"[4, 2]",0.26666666666666666
2206,11,10,"[[0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [0, 6], [0, 7], [0, 8], [0, 9], [0, 10]]",5,"[5, 10, 7, 4, 6, 0, 3, 1, 2, 8, 9]","{""0"": 1, ""1"": 2, ""2"": 3, ""3"": 4, ""4"": 2, ""6"": 3, ""7"": 4, ""8"": 5, ""10"": 5, ""5"": 1, ""9"": 1}",512,60,0,10,1.8181818181818181,2,1,1,1,0,1,[11],0.18181818181818182
2207,9,11,"[[0, 5], [0, 7], [1, 2], [1, 4], [2, 3], [2, 4], [3, 4], [3, 8], [4, 6], [5, 6], [7, 8]]",3,"[0, 5, 7, 6, 8, 4, 3, 1, 2]","{""1"": 1, ""3"": 2, ""4"": 3, ""2"": 3, ""5"": 1, ""6"": 1, ""7"": 2, ""8"": 2, ""0"": 2}",512,4,1,4,2.4444444444444446,3,9,3,0,0,1,[9],0.3055555555555556
2208,7,1,"[[0, 1]]",1,"[0, 1, 2, 3, 4, 5, 6]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1}",5040,1440,0,1,0.2857142857142857,2,0,0,0,5,6,"[2, 1, 1, 1, 1, 1]",0.047619047619047616
2209,7,6,"[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6]]",1,"[0, 1, 2, 3, 4, 5, 6]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1}",5040,2,1,2,1.7142857142857142,2,5,0,0,0,1,[7],0.2857142857142857
2210,7,2,"[[4, 5], [4, 6]]",1,"[0, 1, 2, 3, 5, 4, 6]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1}",5040,240,0,2,0.5714285714285714,2,1,0,0,4,5,"[3, 1, 1, 1, 1]",0.09523809523809523
2211,4,4,"[[0, 1], [0, 3], [1, 2], [2, 3]]",2,"[0, 1, 2, 3]","{""0"": 1, ""1"": 2, ""2"": 2, ""3"": 1}",24,16,1,2,2.0,2,4,0,0,0,1,[4],0.6666666666666666
2212,5,4,"[[0, 1], [1, 2], [2, 3], [2, 4]]",2,"[0, 1, 2, 3, 4]","{""3"": 1, ""2"": 2, ""4"": 2, ""0"": 1, ""1"": 1}",120,32,0,3,1.6,2,2,1,0,0,1,[5],0.4
2213,3,2,"[[0, 1], [0, 2]]",1,"[1, 0, 2]","{""0"": 1, ""1"": 1, ""2"": 1}",6,2,1,2,1.3333333333333333,2,1,0,0,0,1,[3],0.6666666666666666
2214,11,9,"[[0, 2], [0, 3], [0, 4], [0, 7], [0, 8], [0, 10], [1, 5], [2, 4], [7, 10]]",3,"[8, 1, 5, 10, 3, 0, 7, 2, 6, 4, 9]","{""0"": 1, ""2"": 2, ""3"": 2, ""7"": 3, ""8"": 1, ""4"": 1, ""6"": 3, ""10"": 3, ""1"": 2, ""5"": 2, ""9"": 1}",512,5,0,6,1.6363636363636365,3,5,1,1,2,4,"[7, 2, 1, 1]",0.16363636363636364
2215,5,4,"[[0, 2], [1, 4], [2, 3], [3, 4]]",1,"[0, 2, 3, 4, 1]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1}",120,2,1,2,1.6,2,3,0,0,0,1,[5],0.4
2216,6,5,"[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5]]",1,"[0, 1, 2, 3, 4, 5]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1}",720,2,1,2,1.6666666666666667,2,4,0,0,0,1,[6],0.3333333333333333
2217,4,0,[],1,"[0, 1, 2, 3]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1}",24,24,0,0,0.0,1,0,0,0,4,4,"[1, 1, 1, 1]",0
2218,11,11,"[[0, 1], [0, 4], [1, 2], [2, 3], [3, 5], [4, 8], [5, 10], [6, 7], [6, 9], [7, 8], [9, 10]]",2,"[0, 1, 4, 2, 8, 3, 7, 5, 6, 10, 9]","{""1"": 1, ""2"": 1, ""3"": 1, ""4"": 2, ""5"": 1, ""6"": 2, ""7"": 2, ""8"": 2, ""10"": 1, ""0"": 2, ""9"": 2}",512,5,1,2,2.0,2,11,0,0,0,1,[11],0.2
2219,5,6,"[[0, 1], [0, 2], [0, 3], [1, 2], [1, 3], [2, 3]]",3,"[0, 1, 2, 3, 4]","{""1"": 1, ""2"": 2, ""0"": 3, ""3"": 3, ""4"": 1}",120,48,0,3,2.4,4,4,4,0,1,2,"[4, 1]",0.6
2220,2,1,"[[0, 1]]",1,"[0, 1]","{""0"": 1, ""1"": 1}",2,2,1,1,1.0,2,0,0,0,0,1,[2],1.0
2221,10,9,"[[0, 6], [0, 7], [1, 8], [1, 9], [2, 4], [2, 5], [2, 7], [3, 5], [7, 9]]",2,"[3, 5, 2, 4, 7, 0, 9, 6, 1, 8]","{""0"": 1, ""4"": 1, ""6"": 1, ""7"": 2, ""9"": 2, ""1"": 2, ""2"": 2, ""3"": 1, ""5"": 1, ""8"": 1}",512,2,0,3,1.8,2,6,2,0,0,1,[10],0.2
2222,4,3,"[[0, 1], [1, 2], [2, 3]]",1,"[0, 1, 2, 3]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1}",24,2,1,2,1.5,2,2,0,0,0,1,[4],0.5
2223,7,4,"[[0, 1], [2, 3], [2, 4], [3, 4]]",2,"[0, 1, 2, 3, 4, 5, 6]","{""3"": 1, ""2"": 2, ""4"": 2, ""0"": 1, ""1"": 1, ""5"": 1, ""6"": 1}",5040,480,0,2,1.1428571428571428,3,3,0,0,2,4,"[3, 2, 1, 1]",0.19047619047619047
2224,3,3,"[[0, 1], [0, 2], [1, 2]]",2,"[0, 1, 2]","{""1"": 1, ""0"": 2, ""2"": 2}",6,6,1,2,2.0,3,3,0,0,0,1,[3],1.0
2225,8,8,"[[0, 1], [0, 7], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7]]",2,"[0, 1, 2, 3, 4, 5, 6, 7]","{""0"": 1, ""7"": 1, ""1"": 2, ""2"": 2, ""3"": 2, ""4"": 2, ""5"": 2, ""6"": 2}",40320,512,1,2,2.0,2,8,0,0,0,1,[8],0.2857142857142857
2226,3,2,"[[0, 1], [1, 2]]",1,"[0, 1, 2]","{""0"": 1, ""1"": 1, ""2"": 1}",6,2,1,2,1.3333333333333333,2,1,0,0,0,1,[3],0.6666666666666666
2227,10,10,"[[0, 1], [0, 9], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9]]",2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]","{""0"": 1, ""9"": 1, ""1"": 2, ""2"": 2, ""3"": 2, ""4"": 2, ""5"": 2, ""6"": 2, ""7"": 2, ""8"": 2}",512,4,1,2,2.0,2,10,0,0,0,1,[10],0.2222222222222222
2228,9,8,"[[0, 8], [1, 3], [1, 8], [2, 7], [3, 6], [3, 7], [4, 5], [5, 6]]",2,"[0, 8, 1, 3, 6, 7, 5, 2, 4]","{""2"": 1, ""5"": 2, ""7"": 1, ""6"": 2, ""3"": 1, ""4"": 2, ""0"": 1, ""1"": 1, ""8"": 1}",512,3,0,3,1.7777777777777777,2,6,1,0,0,1,[9],0.2222222222222222
2229,2,0,[],1,"[0, 1]","{""0"": 1, ""1"": 1}",2,2,0,0,0.0,1,0,0,0,2,2,"[1, 1]",0
