graph_id,n,m,edges,best_k,best_ordering,best_coloring,num_orderings,num_optimal_orderings,image_path,max_degree,avg_degree,clique_number,num_deg_ge_2,num_deg_ge_3,num_deg_ge_5,num_isolated,num_components,component_sizes,density
803,8,13,"[[0, 2], [0, 3], [0, 4], [0, 6], [1, 2], [1, 3], [2, 3], [2, 5], [2, 6], [3, 4], [3, 6], [4, 5], [5, 6]]",4,"[0, 3, 2, 4, 6, 1, 5, 7]","{""4"": 1, ""2"": 2, ""6"": 3, ""1"": 4, ""3"": 4, ""0"": 3, ""5"": 2, ""7"": 1}",40320,1288,out_dataset\other_color\graph_803.png,5,3.25,4,7,6,2,1,2,"[7, 1]",0.4642857142857143
804,8,9,"[[0, 2], [0, 3], [0, 7], [1, 2], [1, 6], [2, 4], [2, 7], [3, 4], [3, 5]]",2,"[1, 6, 7, 2, 0, 3, 4, 5]","{""2"": 1, ""4"": 1, ""0"": 2, ""1"": 1, ""3"": 2, ""6"": 2, ""7"": 2, ""5"": 2}",40320,8,out_dataset\two_color\graph_804.png,4,2.25,3,6,3,0,0,1,[8],0.32142857142857145
805,8,11,"[[0, 5], [0, 6], [1, 3], [1, 5], [2, 4], [2, 7], [3, 5], [4, 5], [4, 6], [4, 7], [5, 6]]",3,"[0, 1, 5, 3, 2, 6, 4, 7]","{""6"": 1, ""5"": 2, ""0"": 1, ""2"": 3, ""3"": 3, ""4"": 2, ""1"": 3, ""7"": 3}",40320,280,out_dataset\three_color\graph_805.png,5,2.75,3,8,3,1,0,1,[8],0.39285714285714285
806,8,8,"[[0, 1], [0, 2], [0, 6], [1, 4], [1, 6], [1, 7], [2, 4], [4, 5]]",2,"[3, 5, 2, 4, 0, 1, 6, 7]","{""0"": 1, ""1"": 2, ""2"": 1, ""4"": 2, ""6"": 1, ""5"": 2, ""7"": 2, ""3"": 1}",40320,16,out_dataset\two_color\graph_806.png,4,2.0,3,5,3,0,1,2,"[7, 1]",0.2857142857142857
807,8,6,"[[0, 5], [1, 6], [3, 4], [3, 5], [3, 6], [3, 7]]",2,"[0, 1, 5, 6, 3, 4, 2, 7]","{""3"": 1, ""2"": 2, ""4"": 2, ""6"": 2, ""5"": 1, ""1"": 2, ""7"": 1, ""0"": 1}",40320,424,out_dataset\two_color\graph_807.png,4,1.5,2,3,1,0,1,2,"[7, 1]",0.21428571428571427
808,8,13,"[[0, 2], [0, 3], [0, 4], [0, 5], [0, 7], [1, 2], [1, 6], [2, 5], [3, 4], [3, 5], [3, 7], [4, 5], [5, 6]]",3,"[1, 2, 6, 5, 0, 3, 4, 7]","{""0"": 1, ""3"": 2, ""5"": 3, ""2"": 1, ""4"": 3, ""6"": 2, ""7"": 1, ""1"": 2}",40320,52,out_dataset\three_color\graph_808.png,5,3.25,4,8,5,2,0,1,[8],0.4642857142857143
809,8,6,"[[0, 5], [1, 5], [1, 7], [3, 5], [3, 7], [5, 6]]",2,"[0, 2, 4, 6, 5, 1, 3, 7]","{""5"": 1, ""0"": 1, ""1"": 2, ""2"": 2, ""3"": 1, ""4"": 2, ""6"": 2, ""7"": 2}",40320,192,out_dataset\two_color\graph_809.png,4,1.5,2,4,1,0,2,3,"[6, 1, 1]",0.21428571428571427
810,8,11,"[[0, 1], [0, 4], [0, 6], [0, 7], [1, 5], [1, 6], [2, 4], [2, 5], [2, 6], [2, 7], [3, 6]]",3,"[3, 1, 5, 6, 0, 2, 4, 7]","{""0"": 1, ""2"": 2, ""5"": 2, ""6"": 3, ""1"": 1, ""4"": 3, ""3"": 3, ""7"": 1}",40320,44,out_dataset\three_color\graph_810.png,4,2.75,3,7,4,0,0,1,[8],0.39285714285714285
811,8,10,"[[0, 2], [0, 4], [0, 5], [0, 7], [1, 5], [1, 7], [2, 4], [2, 5], [3, 7], [6, 7]]",2,"[3, 6, 7, 1, 5, 0, 2, 4]","{""0"": 1, ""7"": 1, ""1"": 2, ""2"": 2, ""5"": 2, ""6"": 2, ""3"": 1, ""4"": 1}",40320,4,out_dataset\two_color\graph_811.png,4,2.5,3,6,4,0,0,1,[8],0.35714285714285715
812,8,9,"[[0, 6], [0, 7], [1, 4], [1, 6], [2, 4], [2, 6], [4, 7], [5, 6], [6, 7]]",3,"[0, 1, 7, 6, 4, 2, 3, 5]","{""6"": 1, ""4"": 2, ""7"": 3, ""1"": 2, ""2"": 3, ""5"": 1, ""0"": 1, ""3"": 2}",40320,628,out_dataset\three_color\graph_812.png,5,2.25,3,6,3,1,1,2,"[7, 1]",0.32142857142857145
813,8,12,"[[0, 2], [0, 3], [1, 3], [2, 3], [2, 5], [2, 7], [3, 4], [3, 5], [3, 6], [3, 7], [4, 7], [5, 7]]",4,"[0, 1, 2, 3, 4, 5, 7, 6]","{""2"": 1, ""3"": 2, ""4"": 3, ""5"": 4, ""7"": 1, ""1"": 3, ""6"": 2, ""0"": 2}",40320,2528,out_dataset\other_color\graph_813.png,7,3.0,4,6,4,1,0,1,[8],0.42857142857142855
814,8,10,"[[0, 2], [0, 3], [0, 5], [0, 6], [1, 5], [3, 4], [3, 5], [4, 6], [5, 7], [6, 7]]",3,"[1, 2, 0, 3, 5, 4, 6, 7]","{""5"": 1, ""0"": 2, ""3"": 3, ""4"": 3, ""6"": 2, ""1"": 1, ""2"": 2, ""7"": 1}",40320,404,out_dataset\three_color\graph_814.png,4,2.5,3,6,4,0,0,1,[8],0.35714285714285715
815,8,12,"[[0, 2], [0, 3], [0, 5], [0, 7], [1, 3], [1, 5], [1, 6], [1, 7], [2, 7], [3, 6], [4, 6], [5, 7]]",3,"[2, 0, 5, 7, 1, 3, 4, 6]","{""3"": 1, ""0"": 1, ""1"": 2, ""5"": 2, ""7"": 3, ""4"": 3, ""2"": 3, ""6"": 2}",40320,88,out_dataset\three_color\graph_815.png,4,3.0,3,7,6,0,0,1,[8],0.42857142857142855
816,8,5,"[[0, 3], [0, 6], [2, 3], [4, 5], [6, 7]]",1,"[1, 2, 3, 0, 6, 7, 4, 5]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1}",40320,24,out_dataset\one_color\graph_816.png,2,1.25,2,3,0,0,1,3,"[5, 2, 1]",0.17857142857142858
817,8,10,"[[1, 2], [1, 3], [1, 5], [1, 7], [3, 7], [4, 5], [4, 6], [4, 7], [5, 6], [5, 7]]",2,"[0, 2, 3, 1, 7, 5, 4, 6]","{""1"": 1, ""3"": 2, ""7"": 2, ""5"": 1, ""4"": 2, ""2"": 1, ""6"": 1, ""0"": 1}",40320,6,out_dataset\two_color\graph_817.png,4,2.5,3,6,4,0,1,2,"[7, 1]",0.35714285714285715
818,8,13,"[[0, 2], [0, 3], [0, 5], [1, 2], [1, 3], [1, 5], [1, 6], [1, 7], [2, 3], [2, 6], [2, 7], [3, 6], [5, 7]]",3,"[4, 5, 7, 0, 1, 2, 3, 6]","{""0"": 1, ""1"": 2, ""2"": 3, ""3"": 1, ""7"": 3, ""5"": 2, ""6"": 2, ""4"": 1}",40320,4,out_dataset\three_color\graph_818.png,5,3.25,4,7,7,2,1,2,"[7, 1]",0.4642857142857143
819,8,16,"[[0, 4], [0, 5], [1, 3], [1, 6], [1, 7], [2, 3], [2, 5], [2, 6], [2, 7], [3, 6], [4, 5], [4, 6], [4, 7], [5, 6], [5, 7], [6, 7]]",3,"[0, 4, 5, 7, 6, 2, 1, 3]","{""2"": 1, ""6"": 2, ""7"": 3, ""1"": 3, ""5"": 1, ""4"": 2, ""3"": 2, ""0"": 1}",40320,2,out_dataset\three_color\graph_819.png,6,4.0,4,8,7,3,0,1,[8],0.5714285714285714
820,8,13,"[[0, 1], [0, 3], [0, 5], [0, 6], [1, 3], [1, 7], [2, 4], [2, 5], [2, 7], [3, 6], [5, 6], [5, 7], [6, 7]]",3,"[1, 3, 0, 6, 5, 7, 2, 4]","{""7"": 1, ""0"": 2, ""1"": 1, ""6"": 3, ""3"": 3, ""5"": 2, ""2"": 2, ""4"": 1}",40320,44,out_dataset\three_color\graph_820.png,4,3.25,3,7,7,0,0,1,[8],0.4642857142857143
821,8,11,"[[0, 1], [0, 4], [0, 7], [1, 3], [1, 6], [2, 3], [2, 7], [3, 4], [4, 5], [5, 6], [5, 7]]",4,"[0, 1, 3, 4, 2, 5, 6, 7]","{""0"": 1, ""1"": 2, ""2"": 3, ""4"": 4, ""6"": 2, ""7"": 1, ""3"": 3, ""5"": 4}",40320,7172,out_dataset\other_color\graph_821.png,3,2.75,2,8,6,0,0,1,[8],0.39285714285714285
822,8,11,"[[0, 1], [0, 2], [0, 3], [0, 4], [0, 5], [1, 4], [1, 6], [2, 3], [2, 4], [2, 5], [4, 5]]",3,"[1, 6, 3, 0, 2, 4, 5, 7]","{""0"": 1, ""4"": 2, ""1"": 2, ""2"": 3, ""3"": 3, ""6"": 3, ""5"": 1, ""7"": 1}",40320,186,out_dataset\three_color\graph_822.png,5,2.75,4,6,5,1,1,2,"[7, 1]",0.39285714285714285
823,8,9,"[[0, 2], [0, 4], [0, 5], [0, 6], [1, 7], [2, 7], [3, 5], [3, 6], [4, 5]]",2,"[1, 2, 7, 4, 0, 5, 3, 6]","{""0"": 1, ""2"": 1, ""3"": 2, ""4"": 2, ""5"": 2, ""6"": 1, ""7"": 2, ""1"": 2}",40320,20,out_dataset\two_color\graph_823.png,4,2.25,3,7,2,0,0,1,[8],0.32142857142857145
824,8,12,"[[0, 1], [0, 4], [0, 5], [0, 6], [0, 7], [1, 2], [1, 3], [1, 6], [2, 3], [2, 6], [2, 7], [4, 7]]",3,"[3, 1, 2, 6, 0, 4, 7, 5]","{""0"": 1, ""2"": 2, ""4"": 3, ""6"": 3, ""7"": 2, ""1"": 1, ""5"": 1, ""3"": 2}",40320,80,out_dataset\three_color\graph_824.png,5,3.0,3,7,5,1,0,1,[8],0.42857142857142855
825,8,8,"[[0, 1], [0, 2], [0, 6], [1, 4], [2, 5], [3, 4], [5, 7], [6, 7]]",2,"[1, 4, 3, 0, 2, 5, 6, 7]","{""0"": 1, ""6"": 1, ""1"": 1, ""2"": 2, ""3"": 2, ""4"": 2, ""5"": 2, ""7"": 2}",40320,160,out_dataset\two_color\graph_825.png,3,2.0,2,7,1,0,0,1,[8],0.2857142857142857
826,8,12,"[[0, 4], [0, 6], [1, 3], [1, 6], [1, 7], [2, 5], [2, 6], [2, 7], [3, 4], [4, 7], [5, 6], [5, 7]]",3,"[0, 3, 4, 1, 6, 7, 2, 5]","{""6"": 1, ""1"": 2, ""4"": 3, ""7"": 3, ""0"": 1, ""2"": 2, ""3"": 2, ""5"": 1}",40320,60,out_dataset\three_color\graph_826.png,4,3.0,3,8,6,0,0,1,[8],0.42857142857142855
827,8,8,"[[0, 2], [0, 4], [0, 6], [1, 2], [1, 3], [4, 5], [4, 7], [5, 6]]",2,"[1, 2, 3, 0, 6, 4, 5, 7]","{""0"": 1, ""2"": 1, ""3"": 2, ""4"": 1, ""5"": 2, ""6"": 2, ""1"": 2, ""7"": 1}",40320,112,out_dataset\two_color\graph_827.png,3,2.0,2,6,2,0,0,1,[8],0.2857142857142857
828,8,7,"[[0, 1], [0, 4], [1, 2], [1, 5], [2, 7], [5, 7], [6, 7]]",2,"[0, 4, 1, 2, 5, 7, 3, 6]","{""1"": 1, ""2"": 2, ""3"": 1, ""4"": 2, ""5"": 1, ""7"": 2, ""0"": 1, ""6"": 2}",40320,144,out_dataset\two_color\graph_828.png,3,1.75,2,5,2,0,1,2,"[7, 1]",0.25
829,8,8,"[[0, 3], [0, 5], [2, 4], [2, 5], [3, 5], [4, 7], [5, 7], [6, 7]]",2,"[0, 3, 5, 2, 4, 7, 1, 6]","{""5"": 1, ""7"": 1, ""1"": 2, ""2"": 2, ""3"": 2, ""4"": 2, ""0"": 1, ""6"": 1}",40320,24,out_dataset\two_color\graph_829.png,4,2.0,3,6,2,0,1,2,"[7, 1]",0.2857142857142857
830,8,7,"[[0, 3], [1, 3], [1, 4], [1, 7], [2, 4], [2, 6], [3, 6]]",2,"[0, 3, 6, 2, 1, 4, 5, 7]","{""1"": 1, ""2"": 2, ""3"": 1, ""4"": 2, ""5"": 2, ""6"": 2, ""7"": 1, ""0"": 1}",40320,128,out_dataset\two_color\graph_830.png,3,1.75,2,5,2,0,1,2,"[7, 1]",0.25
831,8,10,"[[0, 2], [1, 4], [1, 6], [2, 3], [2, 4], [2, 5], [3, 5], [3, 6], [4, 5], [5, 7]]",3,"[0, 1, 4, 2, 5, 3, 6, 7]","{""1"": 1, ""6"": 1, ""2"": 2, ""3"": 2, ""4"": 3, ""5"": 3, ""0"": 2, ""7"": 3}",40320,520,out_dataset\three_color\graph_831.png,4,2.5,3,6,4,0,0,1,[8],0.35714285714285715
832,8,9,"[[0, 1], [0, 4], [0, 5], [0, 7], [1, 3], [1, 5], [2, 3], [4, 7], [6, 7]]",2,"[2, 3, 1, 5, 0, 4, 7, 6]","{""0"": 1, ""4"": 2, ""5"": 2, ""1"": 1, ""7"": 1, ""2"": 1, ""3"": 1, ""6"": 1}",40320,16,out_dataset\two_color\graph_832.png,4,2.25,3,6,3,0,0,1,[8],0.32142857142857145
833,8,10,"[[0, 1], [0, 6], [0, 7], [1, 3], [1, 4], [1, 7], [2, 7], [3, 5], [3, 7], [5, 7]]",3,"[0, 6, 1, 3, 7, 4, 5, 2]","{""7"": 1, ""1"": 2, ""3"": 3, ""4"": 2, ""0"": 1, ""5"": 3, ""6"": 3, ""2"": 1}",40320,542,out_dataset\three_color\graph_833.png,5,2.5,3,5,4,1,0,1,[8],0.35714285714285715
834,8,7,"[[0, 1], [1, 7], [2, 5], [4, 6], [5, 6], [5, 7], [6, 7]]",2,"[0, 1, 2, 5, 7, 6, 3, 4]","{""7"": 1, ""1"": 1, ""2"": 2, ""3"": 1, ""5"": 2, ""6"": 2, ""4"": 2, ""0"": 1}",40320,208,out_dataset\two_color\graph_834.png,3,1.75,3,4,3,0,1,2,"[7, 1]",0.25
835,8,9,"[[0, 2], [0, 3], [1, 3], [1, 4], [1, 5], [3, 4], [3, 6], [4, 6], [5, 7]]",2,"[0, 2, 6, 3, 4, 1, 5, 7]","{""3"": 1, ""0"": 1, ""2"": 2, ""4"": 2, ""6"": 2, ""1"": 1, ""5"": 1, ""7"": 1}",40320,24,out_dataset\two_color\graph_835.png,4,2.25,3,6,3,0,0,1,[8],0.32142857142857145
836,8,10,"[[0, 2], [0, 6], [0, 7], [1, 2], [1, 4], [2, 5], [2, 7], [3, 4], [3, 6], [4, 7]]",3,"[0, 6, 3, 4, 2, 7, 1, 5]","{""2"": 1, ""7"": 2, ""0"": 2, ""1"": 3, ""3"": 3, ""4"": 3, ""6"": 3, ""5"": 1}",40320,482,out_dataset\three_color\graph_836.png,4,2.5,3,7,4,0,0,1,[8],0.35714285714285715
837,8,4,"[[0, 3], [2, 4], [2, 5], [2, 6]]",2,"[0, 1, 3, 4, 2, 5, 6, 7]","{""1"": 1, ""5"": 1, ""0"": 2, ""2"": 2, ""3"": 2, ""6"": 2, ""4"": 1, ""7"": 1}",40320,4896,out_dataset\two_color\graph_837.png,3,1.0,2,1,1,0,2,4,"[4, 2, 1, 1]",0.14285714285714285
838,8,4,"[[0, 4], [3, 7], [5, 7], [6, 7]]",2,"[0, 1, 2, 3, 4, 5, 7, 6]","{""4"": 1, ""0"": 1, ""3"": 2, ""1"": 2, ""2"": 2, ""5"": 1, ""7"": 2, ""6"": 1}",40320,4896,out_dataset\two_color\graph_838.png,3,1.0,2,1,1,0,2,4,"[4, 2, 1, 1]",0.14285714285714285
839,8,13,"[[0, 1], [0, 3], [0, 4], [0, 5], [1, 2], [1, 3], [1, 4], [2, 6], [3, 4], [3, 6], [4, 5], [5, 6], [5, 7]]",4,"[0, 1, 3, 4, 2, 5, 6, 7]","{""4"": 1, ""2"": 2, ""3"": 3, ""5"": 4, ""0"": 4, ""1"": 2, ""6"": 3, ""7"": 1}",40320,1632,out_dataset\other_color\graph_839.png,4,3.25,4,7,6,0,0,1,[8],0.4642857142857143
840,8,7,"[[0, 2], [0, 4], [0, 7], [1, 4], [2, 3], [3, 6], [3, 7]]",2,"[1, 4, 0, 2, 3, 7, 5, 6]","{""3"": 1, ""7"": 2, ""0"": 2, ""2"": 1, ""5"": 2, ""6"": 1, ""1"": 1, ""4"": 1}",40320,144,out_dataset\two_color\graph_840.png,3,1.75,2,5,2,0,1,2,"[7, 1]",0.25
841,8,7,"[[0, 3], [1, 2], [1, 6], [2, 7], [3, 7], [4, 7], [6, 7]]",2,"[0, 3, 4, 7, 2, 1, 6, 5]","{""7"": 1, ""1"": 2, ""2"": 2, ""4"": 2, ""6"": 1, ""3"": 1, ""0"": 1, ""5"": 1}",40320,104,out_dataset\two_color\graph_841.png,4,1.75,2,5,1,0,1,2,"[7, 1]",0.25
842,8,10,"[[0, 1], [0, 2], [0, 4], [0, 5], [0, 7], [1, 2], [1, 6], [2, 6], [4, 6], [5, 7]]",3,"[1, 2, 6, 0, 4, 3, 5, 7]","{""0"": 1, ""5"": 2, ""2"": 2, ""3"": 3, ""4"": 3, ""6"": 3, ""7"": 1, ""1"": 1}",40320,480,out_dataset\three_color\graph_842.png,5,2.5,3,7,4,1,1,2,"[7, 1]",0.35714285714285715
843,8,8,"[[0, 4], [0, 5], [1, 5], [2, 6], [3, 4], [4, 5], [4, 7], [5, 7]]",2,"[1, 0, 5, 4, 7, 2, 3, 6]","{""3"": 1, ""4"": 1, ""0"": 1, ""2"": 2, ""5"": 2, ""7"": 2, ""1"": 2, ""6"": 2}",40320,48,out_dataset\two_color\graph_843.png,4,2.0,3,4,2,0,0,2,"[6, 2]",0.2857142857142857
844,8,8,"[[1, 2], [2, 3], [3, 4], [3, 6], [3, 7], [4, 6], [4, 7], [5, 6]]",2,"[0, 1, 2, 5, 6, 3, 4, 7]","{""3"": 1, ""2"": 1, ""4"": 2, ""5"": 2, ""6"": 2, ""7"": 1, ""0"": 1, ""1"": 1}",40320,44,out_dataset\two_color\graph_844.png,4,2.0,3,5,3,0,1,2,"[7, 1]",0.2857142857142857
845,8,8,"[[0, 3], [0, 7], [2, 5], [2, 6], [2, 7], [3, 5], [4, 5], [5, 7]]",2,"[0, 3, 7, 5, 2, 4, 1, 6]","{""2"": 1, ""1"": 2, ""4"": 2, ""5"": 2, ""6"": 1, ""7"": 1, ""3"": 2, ""0"": 1}",40320,24,out_dataset\two_color\graph_845.png,4,2.0,3,5,3,0,1,2,"[7, 1]",0.2857142857142857
846,8,7,"[[1, 3], [1, 4], [3, 4], [3, 6], [4, 6], [4, 7], [5, 7]]",2,"[0, 1, 3, 4, 6, 2, 5, 7]","{""4"": 1, ""7"": 1, ""2"": 2, ""3"": 2, ""5"": 2, ""6"": 2, ""1"": 1, ""0"": 1}",40320,128,out_dataset\two_color\graph_846.png,4,1.75,3,5,2,0,2,3,"[6, 1, 1]",0.25
847,8,8,"[[1, 3], [1, 4], [1, 5], [2, 5], [2, 6], [2, 7], [3, 5], [4, 6]]",2,"[0, 3, 1, 5, 4, 2, 6, 7]","{""1"": 1, ""5"": 2, ""4"": 1, ""2"": 2, ""6"": 1, ""3"": 2, ""7"": 2, ""0"": 1}",40320,24,out_dataset\two_color\graph_847.png,3,2.0,3,6,3,0,1,2,"[7, 1]",0.2857142857142857
848,8,9,"[[0, 1], [0, 5], [1, 4], [1, 6], [2, 5], [2, 6], [3, 4], [3, 7], [4, 7]]",2,"[0, 5, 2, 1, 6, 3, 4, 7]","{""1"": 1, ""4"": 1, ""0"": 1, ""2"": 2, ""3"": 2, ""5"": 2, ""6"": 2, ""7"": 2}",40320,128,out_dataset\two_color\graph_848.png,3,2.25,3,8,2,0,0,1,[8],0.32142857142857145
849,8,15,"[[0, 1], [0, 2], [0, 5], [0, 6], [0, 7], [1, 4], [1, 5], [2, 5], [3, 4], [3, 6], [3, 7], [4, 5], [4, 6], [4, 7], [5, 6]]",3,"[2, 1, 5, 0, 4, 6, 7, 3]","{""0"": 1, ""4"": 2, ""5"": 3, ""6"": 3, ""1"": 2, ""7"": 1, ""2"": 1, ""3"": 2}",40320,2,out_dataset\three_color\graph_849.png,5,3.75,3,8,7,3,0,1,[8],0.5357142857142857
850,8,12,"[[0, 2], [0, 7], [1, 3], [1, 4], [2, 3], [2, 4], [2, 6], [3, 4], [3, 5], [3, 7], [4, 5], [5, 6]]",3,"[0, 6, 7, 2, 3, 4, 5, 1]","{""5"": 1, ""6"": 1, ""2"": 2, ""3"": 3, ""4"": 2, ""7"": 3, ""0"": 2, ""1"": 3}",40320,66,out_dataset\three_color\graph_850.png,5,3.0,3,8,4,1,0,1,[8],0.42857142857142855
851,8,12,"[[0, 2], [0, 5], [1, 3], [1, 5], [1, 7], [2, 5], [2, 7], [3, 5], [3, 6], [4, 5], [5, 6], [5, 7]]",4,"[0, 1, 2, 3, 5, 6, 7, 4]","{""2"": 1, ""1"": 2, ""3"": 3, ""5"": 4, ""6"": 3, ""7"": 2, ""0"": 4, ""4"": 1}",40320,2844,out_dataset\other_color\graph_851.png,7,3.0,3,7,5,1,0,1,[8],0.42857142857142855
852,8,7,"[[0, 2], [0, 4], [1, 3], [1, 7], [2, 3], [2, 4], [3, 5]]",2,"[0, 2, 4, 1, 3, 5, 6, 7]","{""1"": 1, ""2"": 2, ""3"": 2, ""7"": 1, ""4"": 1, ""5"": 2, ""6"": 2, ""0"": 1}",40320,336,out_dataset\two_color\graph_852.png,3,1.75,3,5,2,0,1,2,"[7, 1]",0.25
853,8,3,"[[2, 4], [4, 7], [5, 7]]",1,"[0, 1, 2, 4, 7, 5, 3, 6]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1}",40320,240,out_dataset\one_color\graph_853.png,2,0.75,2,2,0,0,4,5,"[4, 1, 1, 1, 1]",0.10714285714285714
854,8,14,"[[0, 1], [0, 3], [0, 4], [0, 6], [0, 7], [1, 4], [2, 3], [2, 5], [2, 6], [2, 7], [3, 5], [3, 7], [4, 6], [6, 7]]",3,"[1, 4, 0, 6, 3, 7, 2, 5]","{""3"": 1, ""7"": 2, ""0"": 2, ""2"": 3, ""6"": 3, ""4"": 1, ""5"": 1, ""1"": 2}",40320,28,out_dataset\three_color\graph_854.png,5,3.5,3,8,6,1,0,1,[8],0.5
855,8,6,"[[0, 2], [0, 4], [0, 6], [1, 4], [2, 3], [4, 7]]",2,"[1, 3, 2, 0, 4, 6, 5, 7]","{""4"": 1, ""1"": 1, ""0"": 2, ""2"": 2, ""3"": 2, ""5"": 2, ""6"": 2, ""7"": 1}",40320,688,out_dataset\two_color\graph_855.png,3,1.5,2,3,2,0,1,2,"[7, 1]",0.21428571428571427
856,8,4,"[[0, 4], [0, 6], [2, 7], [3, 7]]",1,"[1, 2, 7, 3, 4, 0, 6, 5]","{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1}",40320,96,out_dataset\one_color\graph_856.png,2,1.0,2,2,0,0,2,4,"[3, 3, 1, 1]",0.14285714285714285
857,8,11,"[[0, 2], [0, 4], [0, 5], [1, 6], [2, 3], [2, 5], [3, 4], [3, 7], [4, 6], [4, 7], [5, 7]]",3,"[0, 2, 5, 3, 4, 7, 1, 6]","{""4"": 1, ""3"": 2, ""5"": 3, ""0"": 1, ""2"": 2, ""7"": 3, ""1"": 2, ""6"": 1}",40320,168,out_dataset\three_color\graph_857.png,4,2.75,3,7,6,0,0,1,[8],0.39285714285714285
858,8,11,"[[0, 3], [0, 6], [0, 7], [1, 2], [1, 6], [2, 4], [2, 6], [3, 7], [5, 6], [5, 7], [6, 7]]",3,"[0, 3, 7, 1, 6, 2, 4, 5]","{""6"": 1, ""7"": 2, ""1"": 3, ""5"": 2, ""0"": 1, ""2"": 3, ""3"": 3, ""4"": 3}",40320,320,out_dataset\three_color\graph_858.png,5,2.75,3,7,4,1,0,1,[8],0.39285714285714285
859,8,8,"[[0, 2], [0, 3], [1, 4], [1, 5], [2, 6], [3, 4], [3, 6], [4, 6]]",2,"[0, 2, 3, 6, 4, 1, 5, 7]","{""2"": 1, ""3"": 2, ""6"": 1, ""0"": 2, ""4"": 2, ""1"": 1, ""5"": 1, ""7"": 1}",40320,56,out_dataset\two_color\graph_859.png,3,2.0,3,6,3,0,1,2,"[7, 1]",0.2857142857142857
860,8,12,"[[0, 4], [0, 7], [1, 2], [1, 3], [1, 4], [1, 7], [2, 4], [2, 6], [3, 4], [5, 6], [5, 7], [6, 7]]",3,"[0, 3, 4, 1, 2, 6, 7, 5]","{""7"": 1, ""0"": 1, ""1"": 2, ""4"": 3, ""2"": 3, ""3"": 2, ""6"": 3, ""5"": 2}",40320,136,out_dataset\three_color\graph_860.png,4,3.0,3,8,5,0,0,1,[8],0.42857142857142855
861,8,11,"[[0, 1], [0, 3], [0, 7], [1, 6], [2, 4], [2, 5], [3, 4], [3, 5], [4, 6], [5, 7], [6, 7]]",3,"[0, 1, 6, 3, 7, 4, 2, 5]","{""3"": 1, ""7"": 2, ""0"": 2, ""1"": 3, ""2"": 3, ""4"": 3, ""5"": 1, ""6"": 3}",40320,232,out_dataset\three_color\graph_861.png,3,2.75,2,8,6,0,0,1,[8],0.39285714285714285
862,8,13,"[[0, 1], [0, 2], [0, 5], [0, 6], [0, 7], [1, 2], [2, 4], [2, 6], [3, 5], [3, 6], [4, 5], [5, 7], [6, 7]]",3,"[1, 2, 4, 0, 5, 6, 7, 3]","{""6"": 1, ""0"": 2, ""2"": 1, ""4"": 3, ""5"": 3, ""7"": 2, ""1"": 2, ""3"": 3}",40320,12,out_dataset\three_color\graph_862.png,5,3.25,3,8,5,1,0,1,[8],0.4642857142857143
863,8,7,"[[0, 4], [0, 5], [2, 3], [3, 4], [3, 6], [4, 6], [6, 7]]",2,"[0, 5, 1, 2, 3, 4, 6, 7]","{""4"": 1, ""0"": 1, ""1"": 2, ""2"": 2, ""3"": 2, ""5"": 2, ""6"": 2, ""7"": 1}",40320,208,out_dataset\two_color\graph_863.png,3,1.75,3,4,3,0,1,2,"[7, 1]",0.25
864,8,14,"[[0, 3], [1, 3], [1, 4], [1, 7], [2, 4], [2, 5], [2, 6], [2, 7], [3, 4], [3, 6], [3, 7], [4, 6], [4, 7], [5, 6]]",3,"[0, 1, 3, 4, 7, 6, 2, 5]","{""4"": 1, ""7"": 2, ""1"": 2, ""2"": 1, ""3"": 3, ""6"": 3, ""0"": 1, ""5"": 2}",40320,14,out_dataset\three_color\graph_864.png,5,3.5,4,7,6,2,0,1,[8],0.5
865,8,12,"[[0, 2], [0, 6], [1, 2], [1, 4], [1, 7], [2, 7], [3, 4], [3, 5], [3, 6], [4, 5], [4, 7], [5, 6]]",3,"[0, 2, 1, 7, 4, 3, 5, 6]","{""0"": 1, ""1"": 2, ""7"": 3, ""6"": 1, ""4"": 2, ""3"": 3, ""2"": 3, ""5"": 2}",40320,384,out_dataset\three_color\graph_865.png,4,3.0,3,8,7,0,0,1,[8],0.42857142857142855
866,8,10,"[[0, 1], [0, 5], [1, 7], [2, 6], [3, 4], [3, 5], [3, 7], [4, 6], [4, 7], [6, 7]]",2,"[0, 1, 5, 3, 7, 4, 6, 2]","{""1"": 1, ""7"": 1, ""3"": 2, ""4"": 2, ""5"": 2, ""0"": 2, ""6"": 1, ""2"": 1}",40320,8,out_dataset\two_color\graph_866.png,4,2.5,3,7,4,0,0,1,[8],0.35714285714285715
